2021-07-15 21:13:52 INFO  DoctorDaoImpl:25 - open session
2021-07-15 21:13:52 DEBUG logging:28 - Logging Provider: org.jboss.logging.Log4jLoggerProvider
2021-07-15 21:13:52 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2021-07-15 21:13:52 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2021-07-15 21:13:52 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2021-07-15 21:13:52 INFO  Version:44 - HHH000412: Hibernate ORM core version 5.5.3.Final
2021-07-15 21:13:53 DEBUG Settings:81 - Maximum outer join fetch depth: null
2021-07-15 21:13:53 DEBUG Settings:82 - Default null ordering: NONE
2021-07-15 21:13:53 DEBUG Settings:83 - Order SQL updates by primary key: disabled
2021-07-15 21:13:53 DEBUG Settings:84 - Order SQL inserts for batching: disabled
2021-07-15 21:13:53 DEBUG Settings:86 - multi-tenancy strategy : NONE
2021-07-15 21:13:53 DEBUG Settings:88 - JTA Track by Thread: enabled
2021-07-15 21:13:53 DEBUG Settings:90 - Query language substitutions: {}
2021-07-15 21:13:53 DEBUG Settings:91 - Named query checking : enabled
2021-07-15 21:13:53 DEBUG Settings:93 - Second-level cache: disabled
2021-07-15 21:13:53 DEBUG Settings:94 - Second-level query cache: disabled
2021-07-15 21:13:53 DEBUG Settings:95 - Second-level query cache factory: null
2021-07-15 21:13:53 DEBUG Settings:96 - Second-level cache region prefix: null
2021-07-15 21:13:53 DEBUG Settings:97 - Optimize second-level cache for minimal puts: disabled
2021-07-15 21:13:53 DEBUG Settings:98 - Structured second-level cache entries: disabled
2021-07-15 21:13:53 DEBUG Settings:99 - Second-level cache direct-reference entries: disabled
2021-07-15 21:13:53 DEBUG Settings:100 - Automatic eviction of collection cache: disabled
2021-07-15 21:13:53 DEBUG Settings:102 - JDBC batch size: 0
2021-07-15 21:13:53 DEBUG Settings:103 - JDBC batch updates for versioned data: enabled
2021-07-15 21:13:53 DEBUG Settings:104 - Scrollable result sets: enabled
2021-07-15 21:13:53 DEBUG Settings:105 - Wrap result sets: disabled
2021-07-15 21:13:53 DEBUG Settings:106 - JDBC3 getGeneratedKeys(): enabled
2021-07-15 21:13:53 DEBUG Settings:107 - JDBC result set fetch size: null
2021-07-15 21:13:53 DEBUG Settings:108 - Connection release mode: AFTER_TRANSACTION
2021-07-15 21:13:53 DEBUG Settings:109 - Generate SQL with comments: disabled
2021-07-15 21:13:53 DEBUG Settings:111 - JPA compliance - query : disabled
2021-07-15 21:13:53 DEBUG Settings:112 - JPA compliance - closed-handling : disabled
2021-07-15 21:13:53 DEBUG Settings:113 - JPA compliance - lists : disabled
2021-07-15 21:13:53 DEBUG Settings:114 - JPA compliance - transactions : disabled
2021-07-15 21:13:53 DEBUG SessionFactoryServiceRegistryImpl:92 - EventListenerRegistry access via ServiceRegistry is deprecated.  Use `sessionFactory.getEventEngine().getListenerRegistry()` instead
2021-07-15 21:13:53 DEBUG SessionFactoryServiceRegistryImpl:92 - EventListenerRegistry access via ServiceRegistry is deprecated.  Use `sessionFactory.getEventEngine().getListenerRegistry()` instead
2021-07-15 21:13:53 DEBUG SessionFactoryImpl:268 - Session factory constructed with filter configurations : {}
2021-07-15 21:13:53 DEBUG SessionFactoryImpl:269 - Instantiating session factory with properties: {dialect=org.hibernate.dialect.SQLServer2012Dialect, java.specification.version=15, sun.cpu.isalist=amd64, sun.jnu.encoding=Cp1252, hibernate.dialect=org.hibernate.dialect.SQLServer2012Dialect, java.class.path=C:\Users\NguyenVanTien\Documents\FPT-AS\ORM-ws\la101\target\classes;C:\Users\NguyenVanTien\.m2\repository\log4j\log4j\1.2.17\log4j-1.2.17.jar;C:\Users\NguyenVanTien\.m2\repository\org\hibernate\hibernate-core\5.5.3.Final\hibernate-core-5.5.3.Final.jar;C:\Users\NguyenVanTien\.m2\repository\org\jboss\logging\jboss-logging\3.4.2.Final\jboss-logging-3.4.2.Final.jar;C:\Users\NguyenVanTien\.m2\repository\javax\persistence\javax.persistence-api\2.2\javax.persistence-api-2.2.jar;C:\Users\NguyenVanTien\.m2\repository\org\javassist\javassist\3.27.0-GA\javassist-3.27.0-GA.jar;C:\Users\NguyenVanTien\.m2\repository\net\bytebuddy\byte-buddy\1.10.22\byte-buddy-1.10.22.jar;C:\Users\NguyenVanTien\.m2\repository\antlr\antlr\2.7.7\antlr-2.7.7.jar;C:\Users\NguyenVanTien\.m2\repository\org\jboss\spec\javax\transaction\jboss-transaction-api_1.2_spec\1.1.1.Final\jboss-transaction-api_1.2_spec-1.1.1.Final.jar;C:\Users\NguyenVanTien\.m2\repository\org\jboss\jandex\2.2.3.Final\jandex-2.2.3.Final.jar;C:\Users\NguyenVanTien\.m2\repository\com\fasterxml\classmate\1.5.1\classmate-1.5.1.jar;C:\Users\NguyenVanTien\.m2\repository\javax\activation\javax.activation-api\1.2.0\javax.activation-api-1.2.0.jar;C:\Users\NguyenVanTien\.m2\repository\org\hibernate\common\hibernate-commons-annotations\5.1.2.Final\hibernate-commons-annotations-5.1.2.Final.jar;C:\Users\NguyenVanTien\.m2\repository\javax\xml\bind\jaxb-api\2.3.1\jaxb-api-2.3.1.jar;C:\Users\NguyenVanTien\.m2\repository\org\glassfish\jaxb\jaxb-runtime\2.3.1\jaxb-runtime-2.3.1.jar;C:\Users\NguyenVanTien\.m2\repository\org\glassfish\jaxb\txw2\2.3.1\txw2-2.3.1.jar;C:\Users\NguyenVanTien\.m2\repository\com\sun\istack\istack-commons-runtime\3.0.7\istack-commons-runtime-3.0.7.jar;C:\Users\NguyenVanTien\.m2\repository\org\jvnet\staxex\stax-ex\1.8\stax-ex-1.8.jar;C:\Users\NguyenVanTien\.m2\repository\com\sun\xml\fastinfoset\FastInfoset\1.2.15\FastInfoset-1.2.15.jar;C:\Users\NguyenVanTien\.m2\repository\com\microsoft\sqlserver\mssql-jdbc\7.4.1.jre8\mssql-jdbc-7.4.1.jre8.jar, java.vm.vendor=Oracle Corporation, sun.arch.data.model=64, hbm2ddl.auto=update, user.variant=, java.vendor.url=https://java.oracle.com/, user.timezone=Asia/Bangkok, java.vm.specification.version=15, os.name=Windows 10, sun.java.launcher=SUN_STANDARD, user.country=GB, sun.boot.library.path=C:\eclipse-jee-2021-03-R-win32-x86_64\eclipse\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_15.0.2.v20210201-0955\jre\bin, sun.java.command=com.la101.management.Management, jdk.debug=release, sun.cpu.endian=little, user.home=C:\Users\NguyenVanTien, user.language=en, java.specification.vendor=Oracle Corporation, java.version.date=2021-01-19, java.home=C:\eclipse-jee-2021-03-R-win32-x86_64\eclipse\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_15.0.2.v20210201-0955\jre, file.separator=\, java.vm.compressedOopsMode=32-bit, line.separator=
, java.vm.specification.vendor=Oracle Corporation, java.specification.name=Java Platform API Specification, hibernate.hbm2ddl.auto=update, user.script=, connection.password=123123, sun.management.compiler=HotSpot 64-Bit Tiered Compilers, java.runtime.version=15.0.2+7-27, user.name=NguyenVanTien, path.separator=;, hibernate.connection.username=****, os.version=10.0, java.runtime.name=OpenJDK Runtime Environment, hibernate.connection.url=jdbc:sqlserver://localhost:1433;databaseName=la101, connection.pool_size=5, file.encoding=UTF-8, java.vm.name=OpenJDK 64-Bit Server VM, hibernate.show_sql=true, show_sql=true, hibernate.connection.driver_class=com.microsoft.sqlserver.jdbc.SQLServerDriver, java.vendor.url.bug=https://bugreport.java.com/bugreport/, java.io.tmpdir=C:\Users\NGUYEN~1\AppData\Local\Temp\, java.version=15.0.2, user.dir=C:\Users\NguyenVanTien\Documents\FPT-AS\ORM-ws\la101, os.arch=amd64, connection.username=sa, java.vm.specification.name=Java Virtual Machine Specification, hibernate.connection.password=****, sun.os.patch.level=, connection.driver_class=com.microsoft.sqlserver.jdbc.SQLServerDriver, hibernate.boot.CfgXmlAccessService.key=org.hibernate.boot.cfgxml.spi.LoadedConfig@6c6366cf, java.library.path=C:\eclipse-jee-2021-03-R-win32-x86_64\eclipse\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_15.0.2.v20210201-0955\jre\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:/eclipse-jee-2021-03-R-win32-x86_64/eclipse//plugins/org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_15.0.2.v20210201-0955/jre/bin/server;C:/eclipse-jee-2021-03-R-win32-x86_64/eclipse//plugins/org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_15.0.2.v20210201-0955/jre/bin;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;C:\Program Files\Git\cmd;C:\Program Files\nodejs\;C:\apache-maven-3.6.0\bin;C:\Program Files\Microsoft SQL Server\Client SDK\ODBC\170\Tools\Binn\;C:\Program Files (x86)\Microsoft SQL Server\150\Tools\Binn\;C:\Program Files\Microsoft SQL Server\150\Tools\Binn\;C:\Program Files\Microsoft SQL Server\150\DTS\Binn\;C:\Program Files (x86)\Microsoft SQL Server\150\DTS\Binn\;C:\Program Files\Azure Data Studio\bin;C:\Program Files\MySQL\MySQL Shell 8.0\bin\;C:\Users\NguyenVanTien\AppData\Local\Microsoft\WindowsApps;;C:\Users\NguyenVanTien\AppData\Local\Programs\Microsoft VS Code\bin;C:\Users\NguyenVanTien\AppData\Roaming\npm;C:\Program Files\Azure Data Studio\bin;C:\eclipse-jee-2021-03-R-win32-x86_64\eclipse;;., java.vendor=Oracle Corporation, java.vm.info=mixed mode, java.vm.version=15.0.2+7-27, hibernate.bytecode.use_reflection_optimizer=false, sun.io.unicode.encoding=UnicodeLittle, hibernate.connection.pool_size=5, connection.url=jdbc:sqlserver://localhost:1433;databaseName=la101, java.class.version=59.0}
2021-07-15 21:13:53 DEBUG JaccIntegrator:80 - Skipping JACC integration as it was not enabled
2021-07-15 21:13:53 DEBUG SessionFactoryImpl:309 - Instantiated session factory
2021-07-15 21:13:53 DEBUG TypeConfiguration$Scope:154 - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@57c88764] to SessionFactoryImpl [org.hibernate.internal.SessionFactoryImpl@2e51d054]
2021-07-15 21:13:53 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [com.la101.entities.Doctor] is safe
2021-07-15 21:13:53 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.la101.entities.Doctor
2021-07-15 21:13:54 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [com.la101.entities.Patient] is safe
2021-07-15 21:13:54 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.la101.entities.Patient
2021-07-15 21:13:54 DEBUG interceptor:46 - To-one property `com.la101.entities.Payment#bill` was mapped with LAZY + NO_PROXY but the class was not enhanced
2021-07-15 21:13:54 DEBUG interceptor:46 - To-one property `com.la101.entities.Payment#bill` was mapped with LAZY + NO_PROXY but the class was not enhanced
2021-07-15 21:13:54 DEBUG interceptor:46 - To-one property `com.la101.entities.Payment#patient` was mapped with LAZY + NO_PROXY but the class was not enhanced
2021-07-15 21:13:54 DEBUG interceptor:46 - To-one property `com.la101.entities.Payment#patient` was mapped with LAZY + NO_PROXY but the class was not enhanced
2021-07-15 21:13:54 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [com.la101.entities.Payment] is safe
2021-07-15 21:13:54 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.la101.entities.Payment
2021-07-15 21:13:54 DEBUG interceptor:46 - To-one property `com.la101.entities.Payment#bill` was mapped with LAZY + NO_PROXY but the class was not enhanced
2021-07-15 21:13:54 DEBUG interceptor:46 - To-one property `com.la101.entities.Payment#patient` was mapped with LAZY + NO_PROXY but the class was not enhanced
2021-07-15 21:13:54 DEBUG interceptor:46 - To-one property `com.la101.entities.Payment#bill` was mapped with LAZY + NO_PROXY but the class was not enhanced
2021-07-15 21:13:54 DEBUG interceptor:46 - To-one property `com.la101.entities.Payment#patient` was mapped with LAZY + NO_PROXY but the class was not enhanced
2021-07-15 21:13:54 DEBUG interceptor:46 - To-one property `com.la101.entities.Appointment#doctor` was mapped with LAZY + NO_PROXY but the class was not enhanced
2021-07-15 21:13:54 DEBUG interceptor:46 - To-one property `com.la101.entities.Appointment#doctor` was mapped with LAZY + NO_PROXY but the class was not enhanced
2021-07-15 21:13:54 DEBUG interceptor:46 - To-one property `com.la101.entities.Appointment#patient` was mapped with LAZY + NO_PROXY but the class was not enhanced
2021-07-15 21:13:54 DEBUG interceptor:46 - To-one property `com.la101.entities.Appointment#patient` was mapped with LAZY + NO_PROXY but the class was not enhanced
2021-07-15 21:13:54 DEBUG interceptor:46 - To-one property `com.la101.entities.Appointment#bill` was mapped with LAZY + NO_PROXY but the class was not enhanced
2021-07-15 21:13:54 DEBUG interceptor:46 - To-one property `com.la101.entities.Appointment#bill` was mapped with LAZY + NO_PROXY but the class was not enhanced
2021-07-15 21:13:54 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [com.la101.entities.Appointment] is safe
2021-07-15 21:13:54 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.la101.entities.Appointment
2021-07-15 21:13:54 DEBUG interceptor:46 - To-one property `com.la101.entities.Appointment#doctor` was mapped with LAZY + NO_PROXY but the class was not enhanced
2021-07-15 21:13:54 DEBUG interceptor:46 - To-one property `com.la101.entities.Appointment#patient` was mapped with LAZY + NO_PROXY but the class was not enhanced
2021-07-15 21:13:54 DEBUG interceptor:46 - To-one property `com.la101.entities.Appointment#bill` was mapped with LAZY + NO_PROXY but the class was not enhanced
2021-07-15 21:13:54 DEBUG interceptor:46 - To-one property `com.la101.entities.Appointment#doctor` was mapped with LAZY + NO_PROXY but the class was not enhanced
2021-07-15 21:13:54 DEBUG interceptor:46 - To-one property `com.la101.entities.Appointment#patient` was mapped with LAZY + NO_PROXY but the class was not enhanced
2021-07-15 21:13:54 DEBUG interceptor:46 - To-one property `com.la101.entities.Appointment#bill` was mapped with LAZY + NO_PROXY but the class was not enhanced
2021-07-15 21:13:54 DEBUG interceptor:46 - To-one property `com.la101.entities.Bill#appointment` was mapped with LAZY + NO_PROXY but the class was not enhanced
2021-07-15 21:13:54 DEBUG interceptor:46 - To-one property `com.la101.entities.Bill#appointment` was mapped with LAZY + NO_PROXY but the class was not enhanced
2021-07-15 21:13:54 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [com.la101.entities.Bill] is safe
2021-07-15 21:13:54 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.la101.entities.Bill
2021-07-15 21:13:54 DEBUG interceptor:46 - To-one property `com.la101.entities.Bill#appointment` was mapped with LAZY + NO_PROXY but the class was not enhanced
2021-07-15 21:13:54 DEBUG interceptor:46 - To-one property `com.la101.entities.Bill#appointment` was mapped with LAZY + NO_PROXY but the class was not enhanced
2021-07-15 21:13:54 DEBUG AbstractCollectionPersister:692 - Static SQL for collection: com.la101.entities.Patient.payments
2021-07-15 21:13:54 DEBUG AbstractCollectionPersister:694 -  Row insert: update Payment set Pat_id=? where Pay_Receiptnum=?
2021-07-15 21:13:54 DEBUG AbstractCollectionPersister:697 -  Row update: update Payment set  where Pay_Receiptnum=?
2021-07-15 21:13:54 DEBUG AbstractCollectionPersister:700 -  Row delete: update Payment set Pat_id=null where Pat_id=? and Pay_Receiptnum=?
2021-07-15 21:13:54 DEBUG AbstractCollectionPersister:703 -  One-shot delete: update Payment set Pat_id=null where Pat_id=?
2021-07-15 21:13:54 DEBUG AbstractCollectionPersister:692 - Static SQL for collection: com.la101.entities.Bill.payments
2021-07-15 21:13:54 DEBUG AbstractCollectionPersister:694 -  Row insert: update Payment set Bill_Number=? where Pay_Receiptnum=?
2021-07-15 21:13:54 DEBUG AbstractCollectionPersister:697 -  Row update: update Payment set  where Pay_Receiptnum=?
2021-07-15 21:13:54 DEBUG AbstractCollectionPersister:700 -  Row delete: update Payment set Bill_Number=null where Bill_Number=? and Pay_Receiptnum=?
2021-07-15 21:13:54 DEBUG AbstractCollectionPersister:703 -  One-shot delete: update Payment set Bill_Number=null where Bill_Number=?
2021-07-15 21:13:54 DEBUG AbstractCollectionPersister:692 - Static SQL for collection: com.la101.entities.Doctor.appointments
2021-07-15 21:13:54 DEBUG AbstractCollectionPersister:694 -  Row insert: update Appointment set Doc_Number=? where App_Id=?
2021-07-15 21:13:54 DEBUG AbstractCollectionPersister:697 -  Row update: update Appointment set  where App_Id=?
2021-07-15 21:13:54 DEBUG AbstractCollectionPersister:700 -  Row delete: update Appointment set Doc_Number=null where Doc_Number=? and App_Id=?
2021-07-15 21:13:54 DEBUG AbstractCollectionPersister:703 -  One-shot delete: update Appointment set Doc_Number=null where Doc_Number=?
2021-07-15 21:13:54 DEBUG AbstractCollectionPersister:692 - Static SQL for collection: com.la101.entities.Patient.appointments
2021-07-15 21:13:54 DEBUG AbstractCollectionPersister:694 -  Row insert: update Appointment set Pat_id=? where App_Id=?
2021-07-15 21:13:54 DEBUG AbstractCollectionPersister:697 -  Row update: update Appointment set  where App_Id=?
2021-07-15 21:13:54 DEBUG AbstractCollectionPersister:700 -  Row delete: update Appointment set Pat_id=null where Pat_id=? and App_Id=?
2021-07-15 21:13:54 DEBUG AbstractCollectionPersister:703 -  One-shot delete: update Appointment set Pat_id=null where Pat_id=?
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:4000 - Static SQL for entity: com.la101.entities.Doctor
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:4005 -  Version select: select Doc_Number from Doctor where Doc_Number =?
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:4008 -  Snapshot select: select doctor_.Doc_Number, doctor_.Doc_Firstname as doc_firs2_2_, doctor_.Doc_Lastname as doc_last3_2_ from Doctor doctor_ where doctor_.Doc_Number=?
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:394 -  Insert 0: insert into Doctor (Doc_Firstname, Doc_Lastname, Doc_Number) values (?, ?, ?)
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:394 -  Update 0: update Doctor set Doc_Firstname=?, Doc_Lastname=? where Doc_Number=?
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:394 -  Delete 0: delete from Doctor where Doc_Number=?
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:4016 -  Identity insert: insert into Doctor (Doc_Firstname, Doc_Lastname) values (?, ?)
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@3d20e575]
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@4d9754a8]
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@6fff46bf]
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.date
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.doctor
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : appointments.doctor
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.duration
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.patient
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@642857e0]
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.patient.address
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.patient.appointments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : appointments.patient.appointments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.patient.city
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.patient.firstName
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.patient.lastName
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.patient.payments
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:4> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@4cb702ce]
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:5> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@383caf89]
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.patient.state
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.reason
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.time
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:6> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@64c781a9]
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill.appointment
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : appointments.bill.appointment
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill.billDate
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill.billStatus
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill.payments
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:7> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@5b88b8e]
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:8> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@58253c57]
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill.payments.bill
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : appointments.bill.payments.bill
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill.payments.patient
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:9> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@5a545b0f]
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill.payments.patient.address
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill.payments.patient.appointments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : appointments.bill.payments.patient.appointments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill.payments.patient.city
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill.payments.patient.firstName
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill.payments.patient.lastName
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill.payments.patient.payments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : appointments.bill.payments.patient.payments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill.payments.patient.state
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill.payments.payAmount
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill.payments.payDate
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill.payments.payMethod
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointments.bill.total
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : firstName
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : lastName
2021-07-15 21:13:54 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:160 - Building LoadPlan...
2021-07-15 21:13:54 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2021-07-15 21:13:54 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.la101.entities.Doctor)
    - Returns
       - EntityReturnImpl(entity=com.la101.entities.Doctor, querySpaceUid=<gen:0>, path=com.la101.entities.Doctor)
          - CollectionAttributeFetchImpl(collection=com.la101.entities.Doctor.appointments, querySpaceUid=<gen:1>, path=com.la101.entities.Doctor.appointments)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.la101.entities.Appointment, querySpaceUid=<gen:2>, path=com.la101.entities.Doctor.appointments.<elements>)
                - EntityAttributeFetchImpl(entity=com.la101.entities.Patient, querySpaceUid=<gen:3>, path=com.la101.entities.Doctor.appointments.<elements>.patient)
                   - CollectionAttributeFetchImpl(collection=com.la101.entities.Patient.payments, querySpaceUid=<gen:4>, path=com.la101.entities.Doctor.appointments.<elements>.patient.payments)
                      - (collection element) CollectionFetchableElementEntityGraph(entity=com.la101.entities.Payment, querySpaceUid=<gen:5>, path=com.la101.entities.Doctor.appointments.<elements>.patient.payments.<elements>)
                - EntityAttributeFetchImpl(entity=com.la101.entities.Bill, querySpaceUid=<gen:6>, path=com.la101.entities.Doctor.appointments.<elements>.bill)
                   - CollectionAttributeFetchImpl(collection=com.la101.entities.Bill.payments, querySpaceUid=<gen:7>, path=com.la101.entities.Doctor.appointments.<elements>.bill.payments)
                      - (collection element) CollectionFetchableElementEntityGraph(entity=com.la101.entities.Payment, querySpaceUid=<gen:8>, path=com.la101.entities.Doctor.appointments.<elements>.bill.payments.<elements>)
                         - EntityAttributeFetchImpl(entity=com.la101.entities.Patient, querySpaceUid=<gen:9>, path=com.la101.entities.Doctor.appointments.<elements>.bill.payments.<elements>.patient)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.la101.entities.Doctor)
          - SQL table alias mapping - doctor0_
          - alias suffix - 0_
          - suffixed key columns - {doc_numb1_2_0_}
          - JOIN (JoinDefinedByMetadata(appointments)) : <gen:0> -> <gen:1>
             - CollectionQuerySpaceImpl(uid=<gen:1>, collection=com.la101.entities.Doctor.appointments)
                - SQL table alias mapping - appointmen1_
                - alias suffix - 1_
                - suffixed key columns - {doc_numb6_0_1_}
                - entity-element alias suffix - 2_
                - 2_entity-element suffixed key columns - app_id1_0_2_
                - JOIN (JoinDefinedByMetadata(elements)) : <gen:1> -> <gen:2>
                   - EntityQuerySpaceImpl(uid=<gen:2>, entity=com.la101.entities.Appointment)
